Article Id,Article Title,Answer,Topic,Public,Created Time,Modified Time
422353000032769015,Why can I no longer pay with PayPal?,"As a result of many customer issues, we have moved to Stripe for a better customer experience. Please let me know if you have any questions. Thank you & have a great day!",Boilerplate Templates,False,2022-12-04 04:55:04,2022-12-04 04:56:14
422353000035363001,Discount code for Dr. Courtney Warren's book,Thank you for participating in the first webinar of our Lunch & Learn series. You can find the discount code at the bottom of the Course Content page of the Webinar Course. Please let me know if you have any questions.,Boilerplate Templates,False,2023-02-06 23:01:04,2023-02-06 23:03:34
422353000037029318,I cannot access the form that I purchased.,"With the change to our new system, we no longer have 
access to any orders for forms placed prior to January 1st, 2019.  While
 we recognize that this is an inconvenience, please note that these 
forms have undergone several revisions and with each revision, all 
language is reviewed to be certain forms reflect current standards of 
care.  If you ordered forms prior to 2019, we are unable to provide 
replacements.  However, we are happy to extend a 30% discount that you 
can use to purchase the current editions. Private Practice Tools – Zur Institute If people are not pleased with that response, you can either send the following or just capitulate and send the forms. We
 get the frustration.  We are customers of other businesses as well.  If
 you have any form of proof that you purchased these forms in the way of
 a receipt, or a sample of the forms you are using, we can look into 
this further.",Boilerplate Templates,False,2023-03-17 01:23:19,2023-03-19 23:55:55
422353000049898001,Will this course meet the new CPD requirements for Psychologists?,"Hello, Following is a link to BOP's overview of the CPD requirements https://psychology.ca.gov/licensees/ce_faqs.shtml Be sure you pay attention to adequately documenting your activities as the board has made clear they will randomly audit people to assure compliance. If you still have questions after reviewing the CPD requirements, I suggest contacting the BOP for more information. Thank you & have a great day!",Boilerplate Templates,False,2023-12-19 20:30:39,2023-12-19 20:34:41
422353000055072004,Why is this on a Saturday-Identifying and Working with Antisemitism in Clinical Settings??,"Thank you for reaching out.  We recognize that this topic raises a 
number of questions. First and foremost, our mission is to provide 
learning opportunities that help mental health professionals be more 
effective in their work.   While we hope you will join us, we trust you 
recognize it is simply not possible to satisfy everybody’s needs.",Boilerplate Templates,False,2024-05-01 22:16:09,2025-03-17 02:14:42
422353000055106005,Offer course/webinar for Zur Institute,"Thank you for your interest in offering seminars/webinars with Zur Institute. We truly appreciate your willingness to share your expertise with our community. To proceed with the review process, we ask that you provide us with the following information: Your Profession: Please specify your professional background or expertise. Topic You Would Like to Speak On: Kindly share the topic(s) you are interested in presenting through our platform. Curriculum Vitae (CV): Please attach your CV outlining your qualifications, experiences, and accomplishments. Sample of Your Work: We would appreciate it if you could provide us with a sample of your work, preferably in the form of a video showcasing your presentation skills or delivering content related to your proposed topic. Once we receive this information, our team of reviewers will carefully assess your submission. We aim to provide you with feedback within 3-4 weeks. Thank you again for considering our platform for sharing your knowledge and expertise. Should you have any questions or require further assistance, please don't hesitate to reach out.",Boilerplate Templates,False,2024-05-03 02:23:34,2024-05-03 02:23:51
422353000055651001,Is the EMDR Training EMDRIA approved?,"This training is not associated with EMDRIA. There are many 
organizations that provide certification in EMDR and to our knowledge, 
EMDRIA certification is not required for any employment opportunities or
 board requirements.  What is essential is demonstration of research 
based, and ethical practice, which this certificate program provides. Let us know if you have further questions.",Boilerplate Templates,False,2024-05-16 23:52:15,2024-06-18 10:08:17
422353000056764001,EMDR Coupon for Certificate Training not working,"We have adjusted the price on the EMDR Certificate Training, and you no longer need to use a code. Early Bird pricing is valid through June 30th, 2024. Thank you!",Boilerplate Templates,False,2024-06-13 02:35:22,2025-03-17 02:56:05
422353000005628353,Creating Discount Codes in Rievent,"Creating Discount Codes: Log in to the Rievent Admin Portal , using an account with full administrative rights; Click on the eCommerce menu option; Click on Discounts sub-menu (note all discounts are there listed alpha) ; Click on [Create New Discount] and fill in these form fields: Discount Code Value (typically 10%) Discount Type (typically Percentage Off Total) Discount Description Set Start Date only if you want to specify a specific start date, otherwise leave blank to start immediately. Set End Date only if you want to specify an expiration date",Rievent Platform,False,2019-08-20 00:28:47,2020-03-21 02:40:25
422353000005628113,09. Help Desk: Answering your first ticket.,"Zoho Desk packs a bunch of features that are expressly there to help you respond to tickets smartly. The first of these, you've already discovered: Auto-Suggest Articles. Zoho Desk pulls up relevant articles on the ticket's content—so you can save time on frequently asked questions. Every action that you can perform with respect to a ticket has a corresponding keyboard shortcut. With these, you can optimize the time you spend on each ticket. (And the shortcut to access these shortcuts is Shift + ? ).When you need to quickly consult a colleague, you can tag them in a ticket comment without having to leave this screen. That's like a quick chat, without even leaving your place, and with the full context of the ticket. With these, you're good to go.",Help Desk,False,2019-08-10 05:26:20,2020-06-10 06:03:52
422353000005628145,01. Help Desk: Headset + Microphone,"There are different options available for using your computer as a phone device. Here are a few: 1) Desktop speakers + desktop microphone: This configuration provides excellent sound quality for the agent. However, it's possible that the mic will feed back from the speakers, and cause an echo to the other caller. In that case, for active calls, you may need to use a headset plugged into the speakers, which will shut off the speaker and redirect to the headset. Example: Yeti Blue Desktop Microphone and Bose Desktop Speakers 2) Wired headset + microphone: This is a simple set up, and works well. The downside is that you need to wear the headset/mic to hear incoming calls, and to make outgoing calls. Example: Logitech H390 3) Bluetooth wireless headset + microphone: This is also a simple set up, and works well. The downside is that you need to wear the headset/mic, and for health reasons, I don't recommend hearing a wireless device on your head. Example: Logitech H800",Help Desk,False,2019-08-15 03:45:22,2022-02-11 01:19:21
422353000005628147,02. Help Desk: Forwarding Email to Help Desk,"Forward email to this address: support@zurinstitute.zohodesk.com Important: When forwarding enterprise email to the Help Desk system, these two conditions must be met for the Help Desk to successfully receive a forwarded support email, and associate it with the correct customer and agent records: 1) The forwarding email address must already be associated with an Agent in the Help Desk system. For example, there is an Agent called ""ZI Support"" in the Help Desk system, and the email for that agent is: support@zurinstitute.com . So, emails forwarded TO the support@zurinstitute.com email can be properly associated with the ""ZI Support"" agent. 2) In order to properly associate a customer with a forwarded email, the forwarded email must contain the keyword ""#original_sender"" followed by the customer's email address in curly brackets at the top of the email body , like this: #original_sender {sender_email} Example: #original_sender { customer@emailaddress.com } Once the Help Desk accepts a forwarded support email, a ticket is created which will be properly assigned to the forwarding agent, and to the customer with the ""#original_sender"" address. If there is not already a customer record in Help Desk, a new customer record will be created with the email specified in this line: #original_sender {sender_email}",Help Desk,False,2019-08-15 13:39:41,2020-06-10 06:02:06
422353000005628151,04. Help Desk: Merging Multiple Tickets,This video shows you how to select and merge up to three support tickets into a single master ticket: Check here to view video,Help Desk,False,2019-08-15 13:51:58,2020-06-10 06:02:35
422353000005628153,05. Help Desk: Configuring Tickets View,"Here's a short video on the Tickets view, and how to configure and use it for maximum efficiency: Check here to view video",Help Desk,False,2019-08-17 06:06:49,2020-06-10 06:02:53
422353000005628351,06. Help Desk: Incoming Missed Phone Calls - Delay setting to Spam,"The new toll-free support phone number on the 'Contact Us' page is 833-961-1344: This phone number is connected to the Help Desk, and can be used for all incoming and outgoing calls, as well as incoming and outgoing texts. All incoming and outgoing calls and texts can create and update Help Desk tickets, just like email. Agents can set their status to receive Help Desk calls and/or email by clicking on the top right Agent icon. If an incoming call is missed, and the caller does not leave a message, a ticket is created. At this point, it is an open question as to whether that was a spam call, or whether it was a legit call where the caller decided to use another channel, like email, or the Knowledge Base, instead. Do not set unknown tickets to Spam, unless and until you are pretty sure it is spam. This is because once a ticket is set as Spam, the incoming phone number or email address that generated that ticket will no longer be accepted by Help Desk. If in fact that initial call was not spam, but we set it to spam and the customer decides to call back later, the system will not accept their calls later. It is recommended that tickets created from questionable incoming calls be set to 'On Hold' for a week or so. After a bit of time, when it's clear that there won't be any more meaningful calls coming in from that number, it can be set to Spam.",Help Desk,False,2019-08-19 05:15:32,2020-06-10 06:03:08
422353000005628355,08. Help Desk: Issuing a Course Refund,"A) Help Desk 1) Open support ticket for the customer that is needing a refund; 2) From the support ticket, copy the email address of customer into memory B) Rievent Admin Portal 1) In a new tab, log in to the Rievent Admin Portal , using an account with full administrative rights; 2) Click on the [Accounts] menu option; In the Accounts window, search by email, paste email address into search field and click [Search]; When the course records for that student come up, click on the [Participation Records] link; The course (or courses if a bundled certificate) for which that they want a refund should be listed. Note the title(s) and course code(s), and the number of courses if a bundle; Click [More] on either the course to be refunded, or ""Manage Your Cart"" if it is a bundled certificate; Note the amount actually paid for the course (or bundle). Unless arranged otherwise, the refund should be this amount. Note that often the total paid is a discounted amount. 3) Click on the [Records] menu option: Locate all course records associated with this customer. ""Search by"" [email] is recommended; Click [Search] One or more ""Participation Record"" will appear, corresponding with a Course. Located the uncompleted course (or courses if a bundled certificate) to be removed and refunded. Unless arranged otherwise, we don't issue refunds for courses that have been completed and a certificate issued. On left side of each ""Participation Record"" to be removed/refunded, click the check box - IF they are not completed or ""Confirmed""; Click the [Delete Selected] button at the top of the list of selected ""Participation Record(s)"" from the student profile. Click [Confirm Action] when asked; C) PayPal Admin Portal 1) In a new tab, log in to the PayPal Admin Portal for PayPal account ending in 98CN. Login name starts with [admin@...] - get login credentials from Password Vault; 2) Click on [Activities] in top menu: In the search bar at the top, specify 'Email Address' and paste customer's email address into the search bar; Locate the transaction to be refunded, write down the original purchase date, and click [Refund] Keep the resulting refund acknowledgement page open for the next step; D) Authors & Affiliates Database 1) In a new tab, log in to the Authors & Affiliates application, using an account with edit rights; 2) Click on [Refunds/Adjustments-Course Refunds By Refund Date] in top menu: Click on the [+Add] link in the upper right of the window to create a new refund record; Complete form, copying and pasting info as needed from the PayPal acknowledgement page (which you left open in another tab); Select applicable course from the drop-down list of courses. If the refund is for a bundle of courses in a certificate, just enter the first course in the bundle, and click [Update].",Help Desk,False,2019-08-20 13:52:59,2020-06-10 06:03:38
422353000005628359,07. Help Desk: Changing customer associated with new ticket,Here's a short video on how to change the customer associated with a newly created support ticket.: Check here to view video,Help Desk,False,2019-08-22 05:54:50,2020-06-10 06:03:22
422353000005628471,10. Help Desk: Agent-created Tickets,"Help Desk support tickets can be created in two ways: In response to incoming emails or phone calls from customers - When a support ticket is created in this way, the customer receives an automatic acknowledgement from the Help Desk system; Directly, by a Help Desk agent - When a ticket is created by a Help desk agent, and connected to a customer, that customer does not receive an automatic acknowledgement from the Help Desk system. The Agent can create and send email from within that ticket however. For example, here is how a Help Desk Agent would create a new support ticket to send Student Certificates out: Create a new ticket, connect it to the Contact (i.e. Customer), set the Subject line as you do "" Zur Institute Certificate Program Cert Attached: [course goes here] "". Leave the Description field blank and click [Submit]. This creates an empty ticket. Open it and click ""reply"" and complete the body and attachments as normal. Click [Send] This approach ensures that the ""From"" address is from the agent, and the ""To"" field is the customer. You can send certificates out now using this approach.",Help Desk,False,2020-06-10 05:56:31,2021-09-23 20:59:16
422353000005722001,11. Help Desk: Unable to call out due to incorrect country code,"11. Help Desk: Unable to call out due to incorrect country code Incoming calls are automatically assigned to a customer profile. If the incoming phone number matches an existing profile, then the call is associated with that profile. If no match, then a new customer profile is created, with the phone number. Normally, incoming calls have a ""country code"" automatically assigned to the phone number. For phone numbers in the United States, the country code is ""+1"". As long as the customer profile phone number (and/or the ticket phone number) has the ""+1"" in front of the number, you can call them back from within Help Desk. For example: + 1 267-703-9088 - This phone number is a U.S. number (area code is in Philadelphia), and can be called from within the Help Desk +267-703-9088 - This number is viewed (by Twilio, the cloud telephony system that processes and handles all calls to and from the Help Desk) as having a country code of +267, which is Botswana. Twilio is set to not allow calls outside the U.S. If the phone number associated with an incoming call does not have the +1 country code and it should, you can edit that customer record (and/or the ticket) to add the country code, and then you can call them back.",Help Desk,False,2020-07-08 01:24:24,2021-05-03 02:54:54
422353000010659323,Returning Tokens to Account in Rievent,"1. check that they actually used tokens 2. check that they have not completed course they want to get
        tokens back for 3. note how many tokens were used for that course 4. remove that course from their account entirely and if it
        shows, remove ""Zur Shopping Cart Add/Checkout"" also 5. In All Programs, go to ecommerce and find 1 Token--Click for description (this will be in grey) and click Manage/Activate do the rest of this fast as the 1 token option is now available
        to all.... 6. find a course equal to the number of tokens you wish to
        return (I usually use the same course) 7. go to records/Data Entry Workflow and put name in, Select
        User Account/ 8. choose tokens 1 token and the amount: 9. Add to cart using your 100% off promo code Continue 10. Go back to ecommerce and find 1 Token--Click for description (this will be active) and click Manage/DEactivate 11. check your work and if all is good, email person",Help Desk,False,2021-02-01 01:28:08,2021-02-01 01:29:15
422353000010659361,Harvesting & Uploading Emails from Rievent to Constant Contact,"First to get emails to add from Rievent: you need Excel It is a big file. Your computer will ask you to save or open - I
      just open with excel. Delete all columns EXCEPT B. User ID E. FName G. LName J. Email It will then look like: Highlight all (select all = Ctrl A on your keyboard) then choose
      Data/Sort/Column A and OK: This will sort by User ID which are added by date purchased. I
      ended up with 205,502 rows! Delete 200,000 from top down. That
      leaves you approx 5000 with a line at the end you need to delete
      too: User
            ID FName LName Email Look at Constant Contact to see the last date you sent out an
      email blast and note that date: Check one email on your excel list against Rievent for date of
      create on account: If this date is after the CC date (which it is) you are good.
      Save this file (I date name mine: export_program_results_Nov
      9.csv) . -----------------end Rievent email harvest--------------- -----------------begin CC email upload--------------- Sign in and go to  Contacts/Add Contacts/Upload from file -
      follow along-drag/drop file from above: export_program_results_Nov
      9.csv Match the 3 columns, first name/last name/email and click the
      link that says Skip unmatched and click Continue Click Implied permission / Mental Health Professionals and Upload and you end up done:",Help Desk,False,2021-02-01 01:31:17,2021-02-01 01:32:15
422353000010659403,How to look up course reviews in Rievant,"1. At the top, choose course you want to see reviews for - Click
      the Reports tab 2. on the left, choose Request for Credit and then under CME Activity Evaluation Reports/Survey Response Report 3. At the very bottom, the last question (not always 8. of
      course) see Comments (optional). Click (View Responses) 4. When you get to the comments, you will see Printer-friendly
      version - much easier to see and read and save.",Help Desk,False,2021-02-01 01:34:43,2021-02-01 01:34:43
422353000010659435,Merging Accounts in Rievent,"1. search for last name under All Programs and locate the one you
      want 2. Locate the old account, the one you want to merge to the good
      one and check to see if there is a Manage Your Cart or any old or
      unpurchased courses that should be removed 3. If you see any, you need to take this extra step before you
      merge. I open another window and go to Records and search by email
      and enter the old email in order to remove extraneous cart manage,
      courses, etc from step 2 4. In this case choose Zur Shopping Cart Add/Checkout and delete 5. Go back to first window and #2 and choose Merge This Account
      Into for the OLD account 6. You will get this screen with the last name auto filled, so
      you search again 7. Choose the correct account, the NEW one into which you wish to
      merge the OLD one into- the old one will be shaded and the NEW one
      will have the select button 8. Click Select and then Complete Merge and voila-DONE -- ""Modern man will never find peace until he comes into harmony with the place where he lives."" Carl Jung, 1964",Help Desk,False,2021-02-01 01:36:08,2021-02-01 01:36:08
422353000021053092,Rievent: Accounts,,Help Desk,False,2022-02-04 11:42:18,2022-02-04 11:42:43
422353000021053128,Help Desk: Basics,,Help Desk,False,2022-02-04 11:49:28,2022-02-04 11:50:30
422353000021053208,Reimbursing with tokens (and deleting course from account),,Help Desk,False,2022-02-04 11:55:15,2022-02-04 11:55:47
422353000021053246,Using Phone on Help Desk,,Help Desk,False,2022-02-04 12:00:27,2022-02-04 12:01:09
422353000021053282,Rievent: Records,,Help Desk,False,2022-02-04 12:02:28,2022-02-04 12:02:32
422353000021053318,Change Client Password (watch 2 videos. Start with bottom video),,Help Desk,False,2022-02-04 12:06:59,2022-02-04 12:09:48
422353000021192001,Refund course or webinar through PayPal,,Help Desk,False,2022-02-08 11:31:58,2022-02-08 11:32:21
422353000022451001,Manually adding webinar participants to Zoom,Note when you add them via this method they will not be paying/charged. So it should only be done for those who paid OR we are adding for free for whatever reason. Another example would be if the Jotform wasn't connected and someone didn't get added. They have already paid via Jotform but need to be added to the webinar. Video,Help Desk,False,2022-03-16 04:21:39,2022-03-16 04:23:32
422353000067545001,Courses/Credits - How to Enroll in a Course,"To enroll in a course, log in to your account, navigate to the Courses section, 
    select the desired course, and click Enroll. Confirm your selection and complete any required payment 
    or credits confirmation to finish the enrollment process.",Help Desk,False,2025-03-19 23:09:51,2025-03-19 23:17:43
422353000020749295,How do I rejoin a webinar in progress?,"If you leave the webinar for any reason, you can rejoin if the webinar is still in progress , as long as the host has not locked the webinar. Just click on the original zoom link you have.",Webinars,True,2022-01-28 01:18:52,2022-01-28 01:19:11
422353000005628127,Are your courses 'self study' or 'online learning'?,"Actually both, depending on the accrediting agency, as it is usually the same thing. All of our courses are online and are self study.",Online Courses,True,2019-08-12 11:58:51,2021-07-23 00:41:18
422353000005628129,do you offer live interactive courses for psychologists?,"You are looking for interactive 
webinars which count as live courses if I am understanding you 
correctly. We have been easing our way into offering these. We are now approved by CPA to offer live webinars for psychologists in CA (see https://www.zurinstitute.com/licensing-board-approvals/#psychologists ) All of our upcoming webinars are listed on our front page at https://www.zurinstitute.com and on the rotating banner at the top of all pages. If you join our mail list, you
 will receive advance notice of all future live webinars that we offer. (look for email sign up at bottom of all pages).",Online Courses,True,2019-08-12 12:01:12,2021-07-23 00:41:18
422353000005628131,"Applicable States for Licensing Board Approvals For Zur Institute, Inc. Continuing Education Online Courses","Please see our Board Licensing Approvals at https://www.zurinstitute.com/licensing-board-approvals/ for specific types of licenses, and the boards for which Zur Institute is approved to offer continuing education courses (i.e. APA, ASWB, NBCC etc). If you click the link at the top to the type of license you hold, that will take you down the page to the section that will tell you if your state is included.",Online Courses,True,2019-08-12 12:04:53,2021-07-23 00:41:18
422353000005628133,Courses that fulfill pre-licensing for the state of CA,"All of the courses that we offer that
      fulfill pre-licensing for the state of CA are listed at https://www.zurinstitute.com/pre-licensing-courses/ Ultimately it will be the licensing agency (CA-BOP
      and CA-BBS for California) that make final decisions on the specific courses you
      will need to take. There are links throughout this page to access
      their information, but we recommend that you call or write them directly.",Online Courses,True,2019-08-12 12:15:18,2021-07-23 00:41:18
422353000005628139,Will completing a certificate program in TeleMental Health enable me to offer this service?,"From the Certificate Program in
      TeleMental Health page at https://www.zurinstitute.com/course/certificate-in-telemental-health/ you will see: Disclaimer: The courses offered in this certificate program
        regarding TeleMental Health are purely educational and do not
        intend to serve as a license (or permission) to mental health
        professionals to employ telemental health in their practices.
        Check with your licensing board regulations, your state’s laws,
        and your professional ethics about employing TeleMental Health
        in your practice.",Online Courses,True,2019-08-12 12:34:25,2021-07-23 00:41:18
422353000005628143,"I purchased several courses and paid for them in full, however they are not showing up on my order history.","It may be that you actually purchased tokens to pay for the classes, but did not
      complete the transactions. If you look at ""My Account/Order
      History"" you will see your orders and pending orders. You may see pending orders which are waiting to be purchased and paid for, either with tokens and/or with a credit card.",Online Courses,True,2019-08-12 12:44:21,2021-07-23 00:41:18
422353000005628369,'Solo Practitioner' vs 'Small Practice' - the Difference,"In general, our forms are geared to individual
 practitioners.  The forms can be applied to different kinds of practices. 
 You will need to adjust the forms to the specific setting that you are
working at. The difference in prices stems 
from an ethics standpoint. If you intend to use them in a practice with 
many independent practitioners, you would of course be distributing them
 throughout and would therefore choose the second or third option.",Online Courses,True,2019-08-28 01:57:21,2021-07-23 00:41:18
422353000005628373,Can't submit posttest or evaluation,"If your posttest or evaluation says you did not complete a question (a red box at the top reading ""Please Correct:
 Incomplete or invalid questions are marked in red.""), it is most probable that there is one or more questions you did not answer. 
This is usually the case. We recommend that 
you go through ALL the questions again (not just those in red) and double check that ALL 
questions have been answered.",Online Courses,True,2019-08-28 07:03:54,2021-07-23 00:41:18
422353000005628377,Certification vs Certificate Programs,"At the successful completion of each course you will received a 
certificate of a course completion which you can use to satisfy your 
licensing board renewal requirements. Besides the individual course certificates, we offer ‘Certificate Programs’ which consist of several courses. Zur Institute Certificate Programs are 
not official certifications, but are a means of educating the student in a 
specific field at a greatly reduced price, while gaining continuing 
education credits/units for license renewals.
Upon completion of the courses in the certificate program, you will 
receive, via email, a final certificate of completion for your course of
 study suitable for framing. See https://www.zurinstitute.com/certificate-programs/ Each local and National professional board has its own specific Rules 
and Regulations for Continuing Education Credit Approval and Acceptance. 
Check with your State Regulatory board if you have questions or concerns 
not clarified by the information provided above. While we do our best to 
stay current with the details of multiple boards in all 50 states, you 
are ultimately responsible for the acceptance or denial of your license 
renewal credit hours.",Online Courses,True,2019-08-29 04:33:25,2021-07-23 00:41:18
422353000005628379,Does your Chemical Dependency fulfill Psychologist pre-licensing requirement?,"From our pre-licensing page at: https://www.zurinstitute.com/pre-licensing-courses/#psychologists Alcoholism and Other Chemical Substance Dependency (15 hours, required): Pursuant
 to California Code of Regulations (CCR) section 1382.3(b) “The course 
must be obtained at a degree-granting educational institution, or in an 
extension course offered by an institution, that is either accredited as
 defined in Education Code Section 94813, or approved by the Bureau for 
Private Postsecondary Education.” Since the Zur Institute is not a degree-granting educational 
institution, our Substance abuse course cannot fulfill this requirement. Unfortunately we do not have recommendations for degree-granting educational institutions. I wish we could help further. and from BOP Licensing FAQs at https://www.psychology.ca.gov/licensees/faq.shtml 4. I understand that before I can acquire a license as a 
psychologist in California, I need to show evidence of having taken a 
course in substance abuse detection and treatment. Is this true? What 
are the laws and regulations which address this requirement? Yes, this is true. Section 2914 (e) of the Business 
and Professions Code requires that every applicant for licensure who 
began graduate training on or after 9/1/85 must show evidence of having 
completed training in the detection and treatment of alcohol and other 
chemical substance dependency. Section 1382.3 of the California Code of 
Regulations further defines this requirement. This regulation requires 
that this training be completed in a single course, and the course must 
be a semester or quarter in length.",Online Courses,True,2019-08-31 03:22:39,2021-09-02 04:16:57
422353000005628385,Which Course Should I Take?,Zur Institute cannot recommend specific courses.  Every licensing board has its specific requirements.  You will need to check your state’s requirements.,Online Courses,True,2019-09-09 06:50:46,2021-09-23 20:36:29
422353000005628459,Course Materials for TeleMental Health Certificate Program,"The certificate program, https://www.zurinstitute.com/course/certificate-in-telemental-health/ , is made up of 3 courses. Each
 course is made up of different types of course materials. These are 
shown with graphics on the main certificate program page and on each 
individual course page and look like this 
Articles Audios Videos From each course page you will see in the last paragraph of the 
description (usually) what the course materials are exactly. Here are 
the statements from these three courses: Telemental Health 12ceu https://www.zurinstitute.com/course/telehealth/ This introductory level course includes 13 engaging and informative 
video interviews and 1 audio interview (transcripts available for all 
videos and audio), as well as several articles. Telemental Health 6ceu https://www.zurinstitute.com/course/telemental-health/ All articles are available as audios as well. Digital Ethics 8ceu https://www.zurinstitute.com/course/digital-ethics/ This intermediate course is comprised of 16 articles. So you will see that each 
course here has different components.",Online Courses,True,2020-04-22 19:17:44,2022-03-30 20:33:29
422353000005628465,Substance Abuse course for pre-licensing CA BOP,"As of 5/5/2020, t he substance abuse detection and treatment coursework requirement hasn’t changed. Pursuant to California Code of Regulations (CCR) section 
1382.3(b) “ The
 course must be obtained at a degree-granting educational institution, 
or in an extension course offered by an institution, that is either 
accredited as defined in Education Code Section 94813, or approved by 
the Bureau for Private Postsecondary Education.” Since the Zur Institute is not a degree-granting educational institution, CA BOP cannot accept the course that Zur Institute offers.",Online Courses,True,2020-05-04 21:14:39,2021-07-23 00:41:18
422353000014214910,Do Supervision Courses meet requirements for supervision both through tele-conference as well as in person,"The supervision courses in the packages are sufficient to meet requirements for 
supervision both through tele-conference as well as in person, this is of course as long as you meet all the other requirements of BBS for supervision as outlined on their website https://www.bbs.ca.gov/pdf/forms/mft/mft_supervisor_information.pdf",Online Courses,True,2021-06-14 03:18:44,2021-07-23 00:41:18
422353000014688932,Is the HIPAA course updated? Says 2018,"Everything
 about that course is on that page, the description of the course, 
objectives and syllabus and is as up to date as it can be. If you google ""hipaa updates since 2018"" you will see such references as: ""The last update to the HIPAA Rules was the HIPAA Omnibus Rule changes in
 2013, which introduced new requirements mandated by the Health 
Information Technology for Economic and Clinical Health (HITECH) Act. 
There are, however, expected to be several 2021 HIPAA changes as OCR has
 issued a Notice of Proposed Rulemaking in December 2020 that outlines 
several changes to the HIPAA Privacy Rule."" among other references. If you
 purchase the course and it does not meet your needs, you may receive a 
full refund - as long as you did NOT complete it -  - no questions 
asked.  So there are no risks in trying it out. NOTE: we can only refund orders within 6 months of
 the date of purchase.",Online Courses,True,2021-06-29 23:22:42,2021-07-23 00:40:21
422353000020656078,Can I check my CE requirements on your site?,You can check your CE requirements based on your state and profession here: https://www.zurinstitute.com/ce-requirements/,Online Courses,True,2022-01-25 22:19:56,2022-01-25 22:21:03
422353000021386637,Credit Card not processing,"Thank you for bringing this matter to our attention.  We are actively working to resolve this.  In the meantime, please let us know which course(s) you are interested in.  We will add them to your account and then send you a link to an alternate way to pay.  We recognize this is an enormous hassle and are extending a 20% discount in appreciation of the extra steps involved. The process is then to put the courses in their account and have either Andrea or Laurie create a Jotform link to send to the customer in the amount of 20% off the course(s).  The Jotform should have the name(s) of the courses they want to purchase.  Go ahead and put the courses in the account prior to sending the Jotform link.  Once they pay through Jotform, the follow-up message can read.  “Thank-you for your purchase.  The courses have been added to your account”",Online Courses,False,2022-02-13 18:39:09,2022-02-13 18:42:55
422353000021974006,Difference between 14/17 CE Autism Spectrum Disorder Certificate Programs,"While both certificate programs are designed to provide a comprehensive approach to understanding and treating ASD, certificate program #2 below contains one additional course addressing special considerations for those who work extensively with children preschool through adolescence.",Online Courses,False,2022-03-01 06:44:56,2022-03-01 06:48:44
422353000022931001,Taylor & Francis Publishing Articles,"Due to changes in our agreement with Taylor & Francis publishing, articles for courses purchases before 1/18/18 are no longer available.  Unfortunately, this is completely out of our control. We apologize for any difficulties this presents.",Online Courses,False,2022-03-30 04:07:18,2022-03-30 04:08:09
422353000024927628,I just completed a course but it did not move to My Completed Courses,Please try refreshing your browser to see if the course has moved to Completed Courses.,Online Courses,False,2022-05-23 08:54:20,2022-05-23 08:55:18
422353000025973237,Where can I find the number if CEs on a course that is in my account?,The number of CEs is listed next to the Course Program Code. Please see examples below.,Online Courses,True,2022-06-15 20:43:03,2022-06-15 20:51:44
422353000025973415,Accessing Course Material after completing a test,To review material from a completed course you will log into your account and go to My Courses. Scroll down to Completed Courses and select the dropdown arrow. Select the Review & Access Certificate tab. Next you will select the Content link in the Activity Progress section. This will take you the Course Content to review the material.,Online Courses,True,2022-06-15 20:55:56,2022-07-24 08:26:29
422353000026376343,How to Review Course Content on Completed Courses using an iPhone,https://www.loom.com/share/248c9ce31b7246128d4ce547d3af6ffe,Online Courses,True,2022-06-26 19:58:51,2022-06-26 20:01:29
422353000026376381,How to review Course Content for an In Progress Course using an iPhone,https://www.loom.com/share/1541ea5493834c91a9bce070d77db29f,Online Courses,True,2022-06-26 20:02:32,2022-06-26 20:03:58
422353000026989136,How to review course material while taking the Posttest,Once you have started the Posttest your answer will be autosaved. You can select Content in the Activity Progress section and will be taken to the Course Content. Once you have reviewed the material and are ready to go back to the test you can select Posttest in the Activity Progress.,Online Courses,True,2022-07-12 00:00:44,2022-07-12 00:06:44
422353000028905036,I would like to provide CE or teach a course.,"The first step is to provide a bit of information about your interests and background, as well as any thoughts you have regarding topics you are interested in developing content for. If you have a resume and/or CV, please provide that along with a short statement of interest.  After viewing that, if it appears there is a match, I will let you know the next steps.",Online Courses,False,2022-08-24 04:38:26,2022-08-24 04:38:37
422353000028905095,Are webinars interactive?,"There is the opportunity to ask questions and in every webinar as there is time allocated to Q & A.  These are typically written questions in real time, though some presenters are open to the possibility of people asking questions via voice. Not all of our webinars quality for Live Interactive CEs for psychologists.  They do for all other professions.",Online Courses,False,2022-08-24 04:47:15,2022-08-24 04:47:51
422353000029448488,Unable to make a purchase,"I am sorry that you are experiencing difficulty purchasing our courses. Please try the following steps: 1. M ake sure that you have logged into your account while trying to make the purchase ( Zur Institute ). If you do not have an account, you can use the following link to create an account ( Sign Up – Zur Institute ). 2. If you are logged in, please remove the items from your cart and log out. Sometimes resetting will allow for the purchase to  complete. If you have tried these steps and are continuing to have difficulty making the purchase, please send an email to support@zurinstitute.com Please let us know any error message you may receive or what is happening on the screen that the purchase does not go through, what Internet Browser you are using, and if you add the course to your cart or selected Order Now.",Online Courses,False,2022-09-06 02:44:40,2022-09-06 02:46:47
